n,word,ipa,pos,gloss,etym
4052,tumulta,/tʰuˈmul.tʰa/,形容词,喧闹的，嘈杂的。,源自拉丁语「tumultus」
4053,tunel,/ˈtʰunəl/,名词,隧道。,源自德语「Tunnel」。
4054,túpkes,/ˈtʰuːpkʰəs/,名词,水桶。,原生词根。
4055,turbidi,/tʰuˈɹbidi/,形容词,汹涌的。,源自拉丁语「turbidus」。
4056,turbin,/ˈtʰuɹbin/,名词,涡轮。,源自英语「turbine」。
4057,turis,/ˈtʰuɹris/,名词,塔楼。,源自拉丁语「turris」。
4058,turne,/ˈtʰuɹ.nə/,动词,转。,"法语 ""tourner""。"
4059,turno,/ˈtʰuɹno/,名词,转折，转弯。,「turne」词根。
4060,turpo,/ˈtʰuɹpo/,名词,萝卜。,借词「turp」。
4061,tús,/ˈtʰuːs/,名词,蘑菇。,原生词根。
4062,tush,/tʰuʃ/,动词,触摸。,借世界语 tuŝi。
4063,tute,/ˈtʰu.tʰə/,副词,都，完全地。,"世界语 ""tute""。"
4064,tútkelke,/ˈtʰuːtʰ.kʰəl.kʰə/,副词,一点点。,"""tút"" + ""kelke""。"
4065,tvá,/tʰvaː/,数词,二。,日耳曼词源。
4066,tváfoye,/ˈtʰvaː.fo.je/,副词,两次。,「tvá」（二）+「foy」（次）+ 副词词尾 -e
4067,tvak,/ˈtʰvakʰ/,名词,肉桂。,源自梵语「त्वच्」(tvak)。
4068,tvorok,/ˈtʰvoʁokʰ/,名词,乳酪。,源自俄语「творог」(tvorog)。
4069,uǽmek,/uˈæːməkʰ/,名词,史诗。,原生词根。
4070,ublora,/uˈbloʁa/,形容词,稀薄的。,原生词根。
4071,ubogi,/uˈboɡi/,形容词,简陋的。,源自俄语「убогий」(ubogiy)。
4072,ubru,/ˈubru/,名词,冰川。,原生词根。
4073,uĉiwa,/uˈtʃiwa/,名词,团扇。,源自日语「団扇」(uchiwa)。
4074,udanko,/uˈdaŋkʰo/,名词,虾。,源自马来语「udang」。
4075,udon,/ˈudon/,名词,乌冬面。,源自日语「うどん」(udon)。
4076,ufleta,/uˈfletʰa/,形容词,崎岖的。,原生词根。
4077,ufufa,/uˈfufa/,名词,边界。,原生词根。
4078,uhena,/uˈhena/,形容词,豪爽的。,原生词根。
4079,uhro,/ˈuhro/,名词,手表。,源自德语「Uhr」。
4080,uhup,/ˈuhup/,名词,香料。,原生词根。
4081,uhupkant,/u.hupˈkʰantʰ/,名词,香料在热汤里慢慢释放滋味的那个过程。,uhup（香料）+ kant（唱，喻释香）。
4082,uka,/ˈukʰa/,形容词,陈旧的。,原生词根。
4083,ukeni,/uˈkʰeni/,名词,科学家。,源自俄语「учёный」(ucheny)。
4084,ukha,/ˈukʰha/,名词,鱼汤。,源自俄语「уха」(ukha)。
4085,ukío,/uˈkʰiːo/,名词,浮世绘。,源自日语「浮世絵」(ukiyoe)。
4086,Ukraín,/u.kʰraˈiːn/,名词,乌克兰。,第二版新增。
4087,ukvak,/ˈukʰvakʰ/,名词,老妪。,原生词根。
4088,úla,/ˈuː.la/,介词,除了，除......之外。,原生功能词。
4089,ulam,/ˈulam/,名词,预言。,原生词根。
4090,ulei,/uˈlei/,名词,蜂房。,源自斯拉夫语「uley」。
4091,ulfuk,/ˈulfukʰ/,动词,舔舐。,原生词根。
4092,ulka,/ˈulkʰa/,形容词,平坦的。,原生词根。
4093,ultimatum,/ulˈtʰi.ma.tʰum/,名词,最后通牒。,源自拉丁语「ultimatum」
4094,ulúran,/uˈluːʁan/,名词,小径。,原生词根。
4095,um,/ˈum/,名词,梅花。,源自日语「梅」(ume)。
4096,umdí,/ˈumdiː/,名词,绳索。,原生词根。
4097,ŭmpre,/ˈʌm.prə/,名词,火箭。,原生词根。
4098,úmro,/ˈuːmro/,名词,格言。,源自拉丁语「sententia」。
4099,úna,/ˈuː.na/,连词,除非，如果不。,原生功能词。
4100,ŭna,/ˈʌ.na/,副词,突然，忽然。,原生词根。
4101,unán,/ˈunaːn/,名词,赛马场。,源自希腊语「ἱππόδρομος」(hippodromos)。
4102,ungo,/ˈun.ɡo/,名词,指甲。,"拉丁语 ""unguis""。"
4103,ungom,/ˈuŋɡom/,名词,柳树。,原生词根。
4104,unidæstateté,/u.ni.dæ.stʰa.tʰəˈtʰeː/,名词,联合州。,"""unidæ"" + ""stateté""。"
4105,únifha,/uːˈnifha/,形容词,憨厚的。,原生词根。
4106,unika,/ˈu.ni.kʰa/,形容词,唯一的。,"拉丁语 ""unicus""。"
4107,unikeco,/u.niˈkʰe.ko/,名词,独特性。,unika（独特）+ -eco。
4108,uniken,/uˈnikʰən/,动词,变成唯一。,「unika」+ 后缀 -en（变成）。
4109,unikli,/uˈnikʰli/,副词,唯一地。,「unika」+ 后缀 -li（副词化）。
4110,unilatera,/unilaˈtʰeʁa/,形容词,单方面的。,源自拉丁语「unus」+「latus」。
4111,unipkå,/uˈnipkʰɔː/,副词,匆匆地。,原生词根。
4112,unitas,/uˈnitʰas/,名词,统一。,源自拉丁语「unitas」。
4113,uniti,/uˈnitʰi/,形容词,统一的。,源自拉丁语「unitus」。
4114,universit,/uniˈveɹsitʰ/,名词,大学。,源自法语「université」。
4115,unueko,/unuˈekʰo/,名词,团结。,源自世界语「unueco」。
4116,uonmil,/uˈonmil/,名词,浆果。,原生词根。
4117,upanishat,/upaˈniʃatʰ/,名词,奥义书。,源自梵语「उपनिषद्」(upanishad)。
4118,uporno,/uˈpoɹno/,副词,顽强地。,源自俄语「упорно」(uporno)。
4119,úra,/ˈuː.ʁa/,形容词,有用的（与 utíl 同源）。,"拉丁语 ""utilis""。"
4120,ŭra,/ˈʌ.ʁa/,形容词,突如其来的。,原生词根。
4121,urbeto,/uɹˈbe.tʰo/,名词,小镇。,urbo + -et-（小）。
4122,urboso,/uˈɹboso/,名词,城市。,源自拉丁语「urbs」。
4123,úren,/ˈuːʁən/,动词,变成有用的（与 utíl 同源）。,「úra」+ 后缀 -en（变成）。
4124,ŭren,/ˈʌʁən/,动词,变成突如其来。,「ŭra」+ 后缀 -en（变成）。
4125,urgenta,/uɹˈd͡ʒen.tʰa/,形容词,紧急的，急迫的。,"源自拉丁语「urgens, urgentis」"
4126,urgo,/ˈuɹ.go/,名词,急切，紧迫感。,源自拉丁语「urgere」
4127,úrli,/ˈuːɹli/,副词,有用的（与 utíl 同源）地。,「úra」+ 后缀 -li（副词化）。
4128,ŭrli,/ˈʌɹli/,副词,突如其来地。,「ʌra」+ 后缀 -li（副词化）。
4129,urme,/ˈuɹmə/,名词,岩石。,原生词根。
4130,úsa,/ˈuː.sa/,动词,使用（与 utíl 同根）。,"拉丁语 ""uti""。"
4131,usap,/ˈusap/,名词,马镫。,原生词根。
4132,ushanka,/uˈʃaŋkʰa/,名词,皮帽。,源自俄语「ушанка」(ushanka)。
4133,ushotra,/uˈʃotʰra/,名词,骆驼。,源自梵语「उष्ट्र」(ushtra)。
4134,úsi,/ˈuːsi/,名词,桌。,源自日耳曼语「table」。
4135,usnef,/ˈusnəf/,名词,花粉。,原生词根。
4136,úta,/ˈuː.tʰa/,动词,走出，离开。,原生词根。
4137,utíl,/uˈtʰiːl/,名词,用处。,"世界语 ""utila""，名词化。"
4138,utpasben,/uˈtʰpasbən/,名词,短衣。,原生词根。
4139,utru,/ˈutʰru/,名词,瞬间。,原生词根。
4140,uvazak,/uˈvazakʰ/,动词,留意。,源自波兰语「uwazac」。
4141,uvros,/ˈuvros/,名词,涟漪。,原生词根。
4142,uzar,/uˈzaɹ/,动词,使用。,源自拉丁语「uti」
4143,uzu,/ˈuzu/,名词,山脚。,原生词根。
4144,uzum,/ˈuzum/,名词,葡萄干。,借词「uzum」。
4145,vada,/ˈvada/,名词,火把。,原生词根。
4146,vága,/ˈvaː.ɡa/,动词,游泳。,原生词根。
4147,vahap,/ˈvahap/,动词,窃窃私语。,原生词根。
4148,vahuko,/vaˈhukʰo/,名词,墨汁。,原生词根。
4149,vai,/ˈvai/,名词,荔枝。,源自越南语「vai」。
4150,-vai,/vai/,后缀,应该。,第二版新增情态词缀。
4151,vainaçil,/vai.naˈsel/,名词,空杯散落的香气，留香淡淡不散。,vain（杯）+ açil（余香）。
4152,vainila,/vaiˈnila/,名词,香草。,源自西班牙语「vainilla」。
4153,vaishia,/vaiˈʃia/,名词,吠舍。,源自梵语「वैश्य」(vaishya)。
4154,vakation,/vakʰaˈtʰion/,名词,假期。,源自英语「vacation」。
4155,vako,/ˈvakʰo/,名词,蚊帐。,源自越南语「man」。
4156,vaksin,/ˈvakʰsin/,名词,疫苗。,源自英语「vaccine」。
4157,vakua,/ˈva.kua/,名词,真空，空虚。,源自拉丁语「vacuum」
4158,vakuero,/vakʰuˈeʁo/,名词,牛仔。,源自西班牙语「vaquero」。
4159,vakuo,/ˈva.ku.o/,名词,真空。,源自拉丁语「vacuum」
4160,vakzupap,/vaˈkʰzupap/,名词,彼岸。,原生词根。
4161,val,/val/,名词,山谷。,第二版新增。
4162,vála,/ˈvaː.la/,形容词,值得的。,原生词根。
4163,válen,/ˈvaːlən/,动词,变成值得。,「vála」+ 后缀 -en（变成）。
4164,valenki,/vaˈleŋkʰi/,名词,毡靴。,源自俄语「валенки」(valenki)。
4165,váli,/ˈvaːli/,副词,值得地。,「vála」+ 后缀 -li（副词化）。
4166,valizo,/vaˈli.zo/,名词,手提箱，行李箱。,借法语 valise。
4167,valsán,/ˈvalsaːn/,名词,瀑布。,原生词根。
4168,valvo,/ˈvalvo/,名词,阀门。,源自英语「valve」。
4169,vanara,/vaˈnaʁa/,名词,猴子。,源自梵语「वानर」(vanara)。
4170,vandati,/vaˈndatʰi/,动词,礼拜。,源自梵语「वन्दति」(vandati)。
4171,vanmieu,/vanmiˈeu/,名词,文庙。,源自越南语「van mieu」。
4172,væó,/ˈvæoː/,名词,拐杖。,原生词根。
4173,varior,/vaˈɹrioɹ/,名词,战士。,源自日耳曼语「warrior」。
4174,varit,/ˈvaʁitʰ/,动词,酿造。,源自俄语「варить」(varit)。
4175,varmen,/ˈvaɹmən/,动词,变成温暖。,「varmi」+ 后缀 -en（变成）。
4176,varmi,/ˈvaɹ.mi/,形容词,温暖的。,"德语 ""warm""。"
4177,varmili,/vaˈɹmili/,副词,温暖地。,「varmi」+ 后缀 -li（副词化）。
4178,vas,/ˈvas/,名词,花瓶。,源自法语「vase」。
4179,vasglo,/ˈvas.ɡlo/,名词,陶器在光下泛出的柔和淡淡的光晕。,vas（瓶罐）+ glo（光）。
4180,vaswúp,/ˈvaswuːp/,名词,信物。,原生词根。
4181,vay,/vaj/,代词,它（中性单数）。,原生代词。
4182,váyn,/ˈvaːjn/,动词,染，染色。,原生词根；见词典「çélaváyn」词源（çéla 天空 + váyn 染）
4183,vaynto,/ˈvajn.tʰo/,名词,风。,"自创词根 + 后缀 ""-to""。"
4184,vebsit,/ˈvebsitʰ/,名词,网站。,源自英语「website」。
4185,veda,/ˈveda/,名词,吠陀。,源自梵语「वेद」(veda)。
4186,vehar,/ˈve.haɹ/,动词,驾驶，行驶。,源自拉丁语「vehere」
4187,veigtoliftinko,/vəiɡtʰoliˈftʰiŋkʰo/,名词,举重。,源自英语「weightlifting」。
4188,vék,/ˈveːkʰ/,名词,周。,源自日耳曼语「week」。
4189,vekiĝ,/və.ˈkʰid͡ʒ/,动词,醒来。,借世界语 vekiĝi。
4190,veksilum,/vəˈkʰsilum/,名词,军旗。,源自拉丁语「vexillum」。
4191,véla,/ˈveː.la/,名词,面纱，幕布。,"拉丁语 ""velum""。"
4192,ven,/vən/,动词词根,来。,"""venir"" 词根。"
4193,vendeur,/vəˈndeuɹ/,名词,店员。,源自法语「vendeur」。
4194,venia,/vəˈnia/,名词,宽恕。,源自拉丁语「venia」。
4195,venir,/vəˈniɹ/,动词,来。,"法语 ""venir""。"
4196,vent,/vəntʰ/,名词,风。,"拉丁语 ""ventus""。"
4197,ventro,/ˈven.tʰro/,名词,腹部。,"拉丁语 ""venter""。"
4198,venusdien,/və.nusˈdi.en/,名词,星期五（金曜日）。,venus（金星）+ dien。
4199,veplat,/ˈveplatʰ/,名词,晚辈。,原生词根。
4200,ver,/ˈveɹ/,名词,春日。,源自拉丁语「ver」。
4201,verden,/ˈveɹdən/,动词,变成绿色。,「verdi」+ 后缀 -en（变成）。
4202,verdi,/ˈveɹ.di/,形容词,绿色的。,第二版新增。
4203,verdire,/vəɹˈdi.ʁə/,动词,真诚表达。,"""vērus"" + ""dire""。"
4204,verdli,/ˈveɹdli/,副词,绿色地。,「verdi」+ 后缀 -li（副词化）。
4205,verifiker,/veˈʁifikeɹ/,动词,证实，确认，核实。,源自拉丁语「verificare」
4206,veritas,/vəˈʁitʰas/,名词,真理。,源自拉丁语「veritas」。
4207,verkenest,/vəɹˈkʰe.nəstʰ/,名词,春天那些适合发呆与思念的午后。,verk（春日）+ enest（窝）。
4208,verki,/ˈveɹ.kʰi/,动词,创作。,源自德语「Werk」。
4209,vermo,/ˈveɹ.mo/,名词,虫。,"拉丁语 ""vermis""。"
4210,vero,/ˈveɹro/,名词,玻璃杯。,源自法语「verre」。
4211,versh,/vəɹʃ/,动词,倾倒。,借世界语 verŝi。
4212,verter,/ˈveɹtʰəɹ/,动词,转弯。,源自拉丁语「vertere」。
4213,vesper,/ˈves.pəɹ/,名词,傍晚。,"拉丁语 ""vesper""。"
4214,vesperglo,/vəs.pəɹˈɡlo/,名词,黄昏最后一抹光，天边将熄未熄的暖红。,vesper（傍晚）+ glo（光）。
4215,vesperli,/ˈves.pəɹ.li/,副词,在傍晚。,「vesper」（傍晚，拉丁语 vesper）+ 副词后缀 -li
4216,vespero,/vesˈpe.ʁo/,名词,傍晚，晚上。,源自拉丁语「vesper」。
4217,vesta,/ˈves.ta/,名词,衣物，衣服。,源自拉丁语「vestis」
4218,vestiment,/ˈves.tʰi.ment/,名词,衣物，衣服。,源自拉丁语「vestimentum」
4219,vestimento,/ves.tʰiˈmen.tʰo/,名词,衣物，服装。,源自拉丁语「vestimentum」
4220,vestis,/ˈves.tʰis/,名词,衣服，服装。,源自拉丁语「vestis」
4221,vetkuko,/vəˈtʰkʰukʰo/,名词,武士。,原生词根。
4222,vezir,/ˈveziɹ/,名词,维齐尔。,借词「vezir」。
4223,vheat,/ˈvheatʰ/,名词,麦。,源自日耳曼语「wheat」。
4224,via,/ˈvia/,名词,街道。,源自拉丁语「via」。
4225,viagra,/viˈaɡra/,名词,老虎。,源自梵语「व्याघ्र」(vyaghra)。
4226,vianda,/viˈan.da/,名词,肉。,原生词根。
4227,vibrolga,/viˈbrolɡa/,名词,短弓。,原生词根。
4228,vid,/vid/,动词,看（静态）。,"拉丁语 ""videre""。"
4229,vidanta,/viˈdan.tʰa/,分词,正在看着的。,「vid」(看) + 现在分词 -anta
4230,video,/viˈde.o/,名词,视频。,借英语 video。
4231,vido,/ˈvi.do/,名词,目光，视线，注视。,「vid」（看，词典词）+ 名词化 -o
4232,vigor,/ˈvi.ɡoɹ/,名词,活力，精力。,源自拉丁语「vigor」
4233,vigora,/ˈvi.ɡo.ʁa/,形容词,有活力的，生气勃勃的。,源自拉丁语「vigor」
4234,vigorar,/viˈɡo.raɹ/,动词,振作，有活力。,源自拉丁语「vigor」
4235,vigori,/viˈgo.ʁi/,形容词,有活力的。,源自拉丁语「vigor」
4236,vihara,/viˈhaʁa/,名词,寺院。,源自梵语「विहार」(vihara)。
4237,víi,/ˈviːi/,名词,协奏曲。,源自意大利语「concerto」。
4238,vijar,/viˈd͡ʒaɹ/,动词,旅行。,"俄语 ""путешествовать"" 变体。"
4239,viktim,/ˈvikʰtʰim/,名词,受害者。,源自法语「victime」。
4240,viktor,/ˈvikʰtʰoɹ/,名词,冠军。,源自拉丁语「victor」。
4241,viktoria,/vikʰtʰoˈʁia/,名词,胜利。,源自拉丁语「victoria」。
4242,vila,/ˈvila/,名词,别墅。,源自意大利语「villa」。
4243,vilaĝ,/ˈvilad͡ʒ/,名词,村庄。,源自法语「village」。
4244,vin,/vin/,名词,酒。,第二版新增。
4245,vind,/vind/,动词,寻找。,"词尾清化，源自德语 ""finden""。"
4246,vindi,/ˈvin.di/,动词,寻找。,"""vind"" 的现在时词干。"
4247,vinea,/viˈnea/,名词,葡萄园。,源自拉丁语「vinea」。
4248,vinum,/ˈvinum/,名词,葡萄酒。,源自拉丁语「vinum」。
4249,violina,/vioˈlina/,名词,小提琴。,源自拉丁语「violina」。
4250,violonselo,/violoˈnselo/,名词,大提琴。,源自拉丁语「violoncello」。
4251,vipera,/ˈvi.pe.ʁa/,名词/形容词,毒蛇；毒蛇的。,源自拉丁语「vipera」
4252,vipula,/viˈpula/,形容词,辽阔的。,源自梵语「विपुल」(vipula)。
4253,vir,/ˈviɹ/,名词,电线。,源自英语「wire」。
4254,víra,/ˈviː.ʁa/,名词,男人（与 vir 同源）。,"拉丁语 ""vir""。"
4255,virápris,/viˈʁaːpris/,动词,结冰。,原生词根。
4256,virfírmeso,/viɹˈfiːɹ.me.so/,名词,男子汉般的坚定。,"""vir"" + ""fírmeso""。"
4257,virtus,/ˈviɹtʰus/,名词,美德。,源自拉丁语「virtus」。
4258,virus,/ˈviʁus/,名词,病毒。,源自英语「virus」。
4259,visgu,/ˈvisɡu/,名词,篝火。,原生词根。
4260,visha,/ˈvi.ʃa/,动词,擦拭。,原生词根。
4261,vishivka,/viˈʃivkʰa/,名词,刺绣。,源自俄语「вышивка」(vyshivka)。
4262,vishoma,/viˈʃoma/,形容词,整齐的。,原生词根。
4263,vishonu,/viˈʃonu/,名词,毗湿奴。,源自梵语「विष्णु」(vishnu)。
4264,visi,/ˈvisi/,名词,船舵。,原生词根。
4265,visisim,/viˈsisim/,副词,依次。,源自拉丁语「vicissim」。
4266,visitar,/ˈvi.si.tʰaɹ/,动词,拜访，访问。,源自拉丁语「visitare」
4267,visno,/ˈvisno/,名词,酸樱桃。,借词「visne」。
4268,vitamin,/viˈtʰamin/,名词,维生素。,源自英语「vitamin」。
4269,vitar,/ˈvi.tʰaɹ/,动词,避免，回避。,源自拉丁语「vitare」
4270,viv,/viv/,动词,活着。,借世界语 vivi。
4271,vivaci,/ˈvi.va.si/,形容词,活跃的，兴致勃勃的。,源自拉丁语「vivax」
4272,vivio,/viˈvi.o/,名词,生命。,"拉丁语 ""vita"" + ""-io""。"
4273,vivion,/viˈvi.on/,名词,人生。,"""vivio"" + 后缀 ""-on""。"
4274,vizaĝo,/viˈza.d͡ʒo/,名词,脸。,源自法语「visage」。
4275,vizitar,/viˈzi.tʰaɹ/,动词,拜访，探望。,源自拉丁语「visitare」
4276,vlir,/vliɹ/,动词,看，看见。,原创词。
4277,voĉo,/ˈvo.tʃo/,名词,嗓音，声音。,借世界语 voĉo。
4278,vodka,/ˈvodkʰa/,名词,伏特加。,源自俄语「водка」(vodka)。
4279,vohnunko,/voˈhnuŋkʰo/,名词,住宅。,源自德语「Wohnung」。
4280,voiaĝeur,/voiaˈd͡ʒeuɹ/,名词,旅行者。,源自法语「voyageur」。
4281,voisin,/voˈisin/,名词,邻居。,源自法语「voisin」。
4282,vojaĝo,/voˈja.d͡ʒo/,名词,旅行，出差。,借法语 voyage。
4283,vojo,/ˈvo.jo/,名词,路，道路。,"拉丁语 ""via""。"
4284,vojodufur,/ˈvo.jo.ˌdu.fuɹ/,名词,路边，路缘。,vojo（路）+ dufur（边缘）
4285,vok,/vokʰ/,动词,呼唤。,源自拉丁语「vocare」。
4286,vokabulum,/vokʰaˈbulum/,名词,词汇。,源自拉丁语「vocabulum」。
4287,voko,/ˈvo.kʰo/,名词,通话，呼唤。,借拉丁 vocare。
4288,vol,/vol/,动词,想要。,"拉丁语 ""velle""。"
4289,vól,/ˈvoːl/,名词,羊毛。,源自日耳曼语「wool」。
4290,volar,/ˈvolaɹ/,动词,飞翔。,源自拉丁语「volare」。
4291,volen,/ˈvo.lən/,动词,使有意愿。,"""vol"" + 动词化后缀 ""-en""。"
4292,volfo,/ˈvolfo/,名词,狼。,源自日耳曼语「wolf」。
4293,volver,/ˈvolvəɹ/,动词,滚动。,源自拉丁语「volvere」。
4294,voma,/ˈvo.ma/,动词,呕吐。,"拉丁语 ""vomere""。"
4295,vonko,/ˈvoŋkʰo/,名词,吊床。,源自越南语「vong」。
4296,vøns,/vøns/,动词,沸腾。,原生词根。
4297,voøas,/voˈøas/,名词,麦酒。,原生词根。
4298,vopkor,/ˈvopkʰoɹ/,名词,晨光。,原生词根。
4299,vopu,/ˈvopu/,名词,图腾。,原生词根。
4300,vorkoshop,/voˈɹkʰoʃop/,名词,车间。,源自英语「workshop」。
4301,vosto,/ˈvos.tʰo/,名词,尾巴。,原生词根。
4302,vot,/ˈvotʰ/,名词,投票。,源自英语「vote」。
4303,vræ,/ˈvræ/,名词,开端。,原生词根。
4304,vredél,/ˈvredeːl/,名词,懦夫。,原生词根。
4305,vrestolinko,/vrəstʰoˈliŋkʰo/,名词,摔跤。,源自英语「wrestling」。
4306,vroip,/ˈvroip/,名词,山洪。,原生词根。
4307,vrokbon,/ˈvrokʰbon/,名词,皮囊。,原生词根。
4308,vrúe,/ˈvruːə/,名词,陶工。,原生词根。
4309,vue,/ˈvuə/,名词,牧场。,原生词根。
4310,vulgari,/vuˈlɡaʁi/,形容词,粗俗的。,源自拉丁语「vulgaris」。
4311,vulto,/ˈvul.tʰo/,名词,面容，外貌，样子。,源自拉丁语「vultus」（面容）
4312,vumi,/ˈvumi/,名词,峡谷。,原生词根。
4313,vumtugra,/vuˈmtʰuɡra/,副词,再三地。,原生词根。
4314,vund,/vund/,动词,伤害。,借世界语 vundi。
4315,vusde,/ˈvusdə/,名词,祭祀。,原生词根。
4316,vut,/ˈvutʰ/,名词,神灵。,原生词根。
4317,w,/w/,字母,元音，闭央圆唇。,音系构建。
4318,Wa,/wa/,叹词,是的，对的。,原生功能词。
4319,waianko,/waiˈaŋkʰo/,名词,皮影戏。,源自马来语「wayang」。
4320,waka,/ˈwa.kʰa/,名词,和歌。,源自日语「和歌」(waka)。
4321,wara,/ˈwa.ʁa/,助词,确实，的确（强调助词）。,原生功能词。
4322,x,/ks/,字母,组合。,拉丁字母。
4323,xana,/ˈksa.na/,名词,外部，外面。,原生词根。
